HGVS	dbSNP	gnomAD frequency	ClinVar_significance	Review_status
NC_000017.11:g.70170730_70175461del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175194G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175200G>T		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175238C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175239G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175250G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175251A>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175263C>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175263C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175271G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175271G>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175272A>G		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175283C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175284G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175308T>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175324_70175335del		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175446C>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175446_70175448delinsTTT		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175464C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175469G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175470G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175470G>C		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175473A>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175475G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175553G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175565_70175570dup		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175596C>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175596C>T		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175604A>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175605G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175613A>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175675G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175676C>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175683G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175685A>C		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175685A>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175691C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175692G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175692G>C		0.0	Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175704T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175721C>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175754G>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175760del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175818G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175818G>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175935A>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175935A>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175938G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175938G>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175941T>A		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175941T>G		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175943G>A		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175952A>C		0.0	Pathogenic	no_assertion_criteria_provided
NC_000017.11:g.70175952A>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175958A>G		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175965C>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70175973C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175974G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000017.11:g.70175978_70175983del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70176083C>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70176141del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000017.11:g.70176216G>T		0.0	Pathogenic	criteria_provided,_single_submitter
