HGVS	dbSNP	gnomAD frequency	ClinVar_significance	Review_status
NC_000002.12:g.240718113dup		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.240719781G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240719790G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240719814G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240719928T>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240720913C>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240721849CT[2]		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240722462_240722477del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240722500del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240722594del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240723538G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240723553G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240723559C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240723560T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240724015G>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240737160G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240739560del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240739643G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240740084C>T		0.0	Likely_pathogenic	no_assertion_criteria_provided
NC_000002.12:g.240740090AT[3]		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240740366T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240741357del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240745426C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240745736A>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240745910C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240746167_240746168dup		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240746168del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240757337del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240758359C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240758491del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240760720C>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240760759G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240760838_240760839del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240762718C>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240763028_240763029delinsGG		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240763087G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240763221G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240765785dup		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240765794C>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240767023T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240767316del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240769153C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240769625A>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240771099dup		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240771106T>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240772597C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240773180G>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240773246G>A		0.0	Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240773246G>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774182C>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774189G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240774199T>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774207T>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774219G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774220C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774228_240774229delinsGG		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774231G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240774253A>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775850C>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775863G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240775874G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775875T>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775884A>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775886T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775889C>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775889C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240775890G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775890G>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775893A>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240775895G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240783020_240783043del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783044del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783067C>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783069T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783073C>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783075A>G		0.0	Likely_pathogenic	no_assertion_criteria_provided
NC_000002.12:g.240783079T>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783084A>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783084A>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783087G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240783090TTG[1]		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.240783096_240783101del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783093T>C		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240783094T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783096A>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783102G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783107del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240783105C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240783106C>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783106C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783109C>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783109C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.240783453_240788944del		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.240783737A>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783737A>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.240783743_240783757del		0.0	Pathogenic	criteria_provided,_single_submitter
