HGVS	dbSNP	gnomAD frequency	ClinVar_significance	Review_status
NC_000002.12:g.233756997A>G		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233758933C>T		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233760182T>C		0.0	Benign	criteria_provided,_single_submitter
NC_000002.12:g.233760235TA[6]		0.0	Benign|drug_response	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233760242A>G		0.0	Benign	criteria_provided,_single_submitter
NC_000002.12:g.233760308C>T		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233760323C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760332G>C		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233760344G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760359G>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233760365T>C		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233760398C>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760483T>C		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233760569T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760590G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760701C>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760752T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760758C>T		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233760863C>T		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233760869C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760956C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760959C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233760974G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233761028A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233761136A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000002.12:g.233761161G>A		0.0	Likely_benign	no_assertion_criteria_provided
NC_000002.12:g.233761240C>T		0.0	Benign	criteria_provided,_single_submitter
NC_000002.12:g.233763993G>T		0.0	Benign|association	no_assertion_criteria_provided
NC_000002.12:g.233764076T>G		0.0	Benign	no_assertion_criteria_provided
