HGVS	dbSNP	gnomAD frequency	ClinVar_significance	Review_status
NC_000013.11:g.32314943A>G		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315212G>A		0.0	Benign	criteria_provided,_single_submitter
NC_000013.11:g.32315226G>A		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315300G>A		0.0	Benign	criteria_provided,_single_submitter
NC_000013.11:g.32315411C>T		0.0	Benign/Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32315507C>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315510A>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315532C>T		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315533T>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315545G>A		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315584G>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315648_32315650del		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315651_32315652insCTC		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315651del		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315652T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315652_32315655delinsCTCCGCG		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315655A>G		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315657_32315659del		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315657C>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315662G>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315665_32315666del		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32315665C>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315665C>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315670T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315674GGT[4]		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315674GGT[1]		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315674G>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32315675G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315676T>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315677G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315677G>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315678G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315681del		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315680G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315681G>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315683A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315684G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315686G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315687G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315687G>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32315831G>A		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315859C>T		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32315889C>T		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32316027G>A		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32316090G>T		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32316367C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316386C>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316396G>A		0.0	Benign	no_assertion_criteria_provided
NC_000013.11:g.32316402T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316405G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316406G>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316407T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316407T>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316408C>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316408C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316409T>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316410T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316411C>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316412T>C		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316413G>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316417del		0.0	Benign/Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316415T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316416T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316418G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316418G>T		0.0	Benign	criteria_provided,_single_submitter
NC_000013.11:g.32316419C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316424T>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316427T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316431C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316432C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316435G>A		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32316435G>C		0.0	Benign	no_assertion_criteria_provided
NC_000013.11:g.32316437A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316438T>C		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316441G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316441G>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316443G>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316444G>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316446A>C		0.0	Benign/Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316450C>T		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32316452del		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316453A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316466T>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316466T>C		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316466T>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316469T>C		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316472A>C		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316474C>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316475C>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316475C>T		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316481G>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316484G>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316487A>G		0.0	Likely_benign	reviewed_by_expert_panel
NC_000013.11:g.32316490A>G		0.0	Likely_benign	reviewed_by_expert_panel
NC_000013.11:g.32316502T>C		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316508G>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316509A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316511A>G		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316513G>A		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32316514C>G		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316514C>T		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316517C>T		0.0	Likely_benign	reviewed_by_expert_panel
NC_000013.11:g.32316520C>T		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316531T>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316532T>A		0.0	Benign	criteria_provided,_single_submitter
NC_000013.11:g.32316535C>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316535C>T		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316538A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316540T>C		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316542TA[2]		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316543A>G		0.0	Benign/Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316544T>C		0.0	Benign/Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316545A>G		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316546del		0.0	Likely_benign	no_assertion_criteria_provided
NC_000013.11:g.32316546T>A		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316546T>C		0.0	Benign/Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316547A>G		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316566_32316570del		0.0	Likely_benign	criteria_provided,_single_submitter
NC_000013.11:g.32316567G>A		0.0	Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316585A>C		0.0	Benign	reviewed_by_expert_panel
NC_000013.11:g.32316589T>G		0.0	Benign/Likely_benign	criteria_provided,_multiple_submitters,_no_conflicts
NC_000013.11:g.32316609C>G		0.0	Benign	reviewed_by_expert_panel
