HGVS	dbSNP	gnomAD frequency	ClinVar_significance	Review_status
NC_000011.10:g.17387002del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387061_17387062del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387091C>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387100dup		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387101_17387102del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387103T>C		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387128C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387148A>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387190C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387191G>C		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387199_17387225del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387226C>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387248C>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387248C>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387248C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387268_17387281del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387278_17387279insA		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387285del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387331G>A		0.0	Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387338C>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387389G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387395G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387407C>T		0.0	Pathogenic/Likely_risk_allele	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387413C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387454del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387475C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387476G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387480G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387490C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387491G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387535TGCT[3]		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387536G>C		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387571G>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387594G>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387598_17387601dup		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387601A>G		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387685C>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387686G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000011.10:g.17387695del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000011.10:g.17387700del		0.0	Pathogenic	criteria_provided,_single_submitter
